Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
18646;13559;216;0;0;0;0;.00nan;0;0
18646;13702;216;89;14;0;14;1.000;3600000;0
18655;246;224;0;0;0;0;.00nan;0;0
18655;413;9;0;0;0;0;.00nan;0;0
18655;12524;9;72;35;4;31;.886;3517150;0
18655;13114;224;68;20;2;18;.900;3600000;0
18639;813;220;79;39;4;35;.897;3600000;0
18639;819;20;90;32;2;30;.938;3600000;0
18639;1452;20;0;0;0;0;.00nan;0;0
18639;13535;220;0;0;0;0;.00nan;0;0
18644;842;11;77;20;1;19;.950;3600000;0
18644;1582;11;0;0;0;0;.00nan;0;0
18644;12077;5;65;26;3;23;.885;3548250;0
18644;12130;5;0;0;0;0;.00nan;0;0
18637;13521;227;0;0;0;0;.00nan;0;0
18637;12437;26;70;21;2;19;.905;3600000;0
18637;13528;227;52;25;4;21;.840;3547200;0
18637;13529;26;0;0;0;0;.00nan;0;0
18640;97;17;63;24;3;21;.875;3600000;0
18640;246;224;75;37;4;33;.892;3545100;0
18640;1552;17;0;0;0;0;.00nan;0;0
18640;13114;224;0;0;0;0;.00nan;0;0
18682;341;221;0;0;0;0;.00nan;0;0
18682;842;11;0;0;0;0;.00nan;0;0
18682;1582;11;100;30;0;30;1.000;3900000;0
18682;12009;221;100;35;0;35;1.000;3900000;0
18726;1737;23;0;0;0;0;.00nan;0;0
18726;12032;23;70;33;4;29;.879;3806000;0
18726;12510;25;0;0;0;0;.00nan;0;0
18726;12779;25;70;31;3;28;.903;3806000;0
18720;181;15;58;22;3;19;.864;3900000;0
18720;1125;12;90;41;3;38;.927;3900000;0
18720;12482;12;0;0;0;0;.00nan;0;0
18720;13028;15;0;0;0;0;.00nan;0;0
18820;12389;14;65;25;3;22;.880;3542450;0
18820;1469;230;0;0;0;0;.00nan;0;0
18820;14140;230;99;36;2;34;.944;3600000;0
18820;15074;14;0;0;0;0;.00nan;0;0
18665;13521;227;100;42;1;41;.976;3724600;0
18665;13060;24;55;13;2;11;.846;3724600;0
18665;13528;227;0;0;0;0;.00nan;0;0
18665;15759;24;0;0;0;0;.00nan;0;0
19798;1737;23;91;47;4;43;.915;3600000;0
19798;14996;21;100;18;0;18;1.000;3600000;0
19798;12032;23;0;0;0;0;.00nan;0;0
19798;12533;21;0;0;0;0;.00nan;0;0
18628;97;17;0;0;0;0;.00nan;0;0
18628;1552;17;100;21;0;21;1.000;3600000;0
18628;12077;5;0;0;0;0;.00nan;0;0
18628;12130;5;84;38;2;36;.947;3564500;0
18767;413;9;0;0;0;0;.00nan;0;0
18767;12039;214;44;21;4;17;.810;3485950;0
18767;12226;214;0;0;0;0;.00nan;0;0
18767;12524;9;68;22;2;20;.909;3600000;0
18650;819;20;57;22;3;19;.864;3600000;0
18650;1452;20;0;0;0;0;.00nan;0;0
18650;12437;26;66;28;3;25;.893;3547350;0
