PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
12537;24;24;5;1;1;0;6;0;0;0;0;0;0;13;4;2;8;69;61;76;12;5550;32;48;99.7;2.6;2.6;33.1;31.8;81;86;48.5;11.2;61;52;54.0;18.7;0;2;0
12543;221;221;5;1;1;-3;6;0;0;0;0;0;0;3;3;2;1;64;61;58;5;4956;244;33;92.9;1.5;3.6;20.3;25.4;57;60;48.7;-3.6;31;44;41.3;-1.6;0;42;21
12549;221;221;5;0;1;-2;2;0;1;0;0;0;0;8;2;1;1;59;54;62;2;2550;74;6;90.0;0.0;2.8;26.8;28.2;43;35;55.1;4.8;26;27;49.1;8.4;0;9;4
12551;11;11;10;2;2;8;0;1;1;0;0;0;0;16;3;5;25;71;61;83;17;11307;1811;1279;111.4;3.2;0.6;22.3;22.3;134;120;52.8;-3.0;83;80;50.9;-2.9;0;0;0
12776;214;214;9;1;1;-2;5;0;0;0;0;1;1;8;9;4;3;57;50;63;7;4435;15;484;89.5;1.6;3.2;15.4;15.4;43;50;46.2;7.3;26;27;49.1;7.5;0;59;26
12777;3;3;2;1;0;0;0;0;0;0;0;0;0;2;0;1;0;62;56;65;3;1036;51;120;116.7;3.5;3.5;13.9;41.7;7;17;29.2;-15.8;5;15;25.0;-21.1;1;6;3
13031;19;19;6;0;0;-1;2;0;0;0;0;0;0;6;0;0;10;63;57;71;10;6503;644;125;100.6;2.2;2.8;26.0;34.9;79;104;43.2;-1.7;51;74;40.8;0.5;0;0;0
13032;214;214;9;0;1;2;4;0;0;0;0;0;0;19;4;3;39;73;53;85;6;10588;416;897;103.2;1.7;1.0;18.7;17.3;98;146;40.2;0.3;62;71;46.6;6.0;0;0;0
13033;24;24;5;0;0;-6;0;0;0;0;0;0;0;1;2;1;1;48;50;45;4;2894;0;25;68.4;0.0;7.5;21.1;23.6;22;33;40.0;-2.0;18;21;46.2;4.0;0;1;0
13034;8;8;5;0;0;-2;2;0;0;0;0;0;0;5;1;4;6;63;57;68;3;6192;168;523;95.9;1.2;2.3;21.5;24.4;85;70;54.8;-7.7;50;47;51.5;-3.5;0;0;0
13040;25;25;10;3;1;-1;6;0;1;0;0;0;0;19;4;5;3;67;61;71;17;5612;540;0;92.5;2.6;3.2;31.4;20.5;77;63;55.0;-3.1;57;38;60.0;-0.7;0;3;3
13041;19;19;6;0;2;-1;4;0;0;0;0;0;0;7;0;2;18;67;53;76;10;6457;0;671;100.4;1.1;1.7;23.4;37.9;69;111;38.3;-9.1;46;78;37.1;-5.2;0;0;0
13048;26;26;6;0;3;0;0;0;0;0;0;0;0;12;6;4;3;73;65;80;7;6541;894;310;100.7;2.2;2.2;28.1;30.8;104;90;53.6;6.8;59;64;48.0;-2.0;0;86;47
13050;25;25;10;3;6;7;4;1;0;0;0;0;0;14;5;6;8;75;72;71;24;10279;1291;149;103.5;4.6;2.1;30.8;18.6;160;110;59.3;2.5;110;64;63.2;3.9;1;3;1
13055;25;25;10;1;2;-2;2;0;0;0;0;0;0;8;14;3;1;58;53;64;12;7388;115;249;90.7;1.9;2.9;28.3;18.0;98;72;57.6;0.1;69;47;59.5;-1.4;0;87;54
13056;19;19;6;1;4;-2;2;0;0;0;0;0;0;16;2;3;9;56;57;59;4;7494;149;317;104.1;4.3;5.3;24.0;37.9;94;116;44.8;0.8;63;87;42.0;2.6;0;0;0
13059;21;21;5;0;1;-6;2;0;0;0;0;0;0;7;6;2;1;54;53;54;14;3904;0;429;89.4;1.8;7.4;28.6;43.3;58;72;44.6;-5.9;36;53;40.4;-12.4;0;1;0
13061;18;18;6;0;0;-10;2;0;0;0;0;0;0;13;1;5;5;62;60;61;13;7424;1100;182;83.4;0.5;4.8;21.3;25.7;90;94;48.9;2.5;53;62;46.1;-4.6;0;0;0
13063;8;8;5;0;0;-2;2;0;0;0;0;0;0;2;2;2;0;61;56;63;2;4266;584;48;92.3;0.0;1.7;20.2;21.9;53;34;60.9;1.8;31;27;53.4;-0.3;0;51;33
13066;214;214;9;1;3;2;6;0;0;0;0;0;0;17;8;6;6;68;61;73;15;7588;891;74;106.7;1.9;0.9;18.0;24.7;73;115;38.8;-1.5;44;72;37.9;-6.3;0;0;0
13069;0;0;9;1;3;8;21;0;0;0;0;1;0;12;3;2;23;65;53;74;13;10858;21;908;106.9;3.6;1.0;32.8;23.9;171;133;56.3;5.1;119;85;58.3;8.3;0;0;0
13079;26;26;6;0;0;-2;2;0;0;0;0;0;0;9;4;1;6;61;54;66;6;4197;99;364;94.4;0.0;1.7;29.2;30.9;64;73;46.7;-2.9;41;38;51.9;3.2;0;23;12
13081;0;0;9;2;2;-1;4;2;0;0;0;0;0;9;7;4;5;70;64;72;26;8708;1873;26;97.1;2.1;2.5;31.0;26.0;123;103;54.4;2.1;86;72;54.4;2.2;0;106;51
13082;18;18;6;0;1;-4;0;0;0;0;0;0;0;8;3;4;1;61;56;55;8;5416;82;261;86.5;1.3;4.0;20.6;19.9;47;70;40.2;-9.3;34;39;46.6;-3.2;0;4;3
13090;24;24;5;0;2;-7;2;0;2;0;0;0;0;8;0;2;1;60;56;58;0;3096;637;0;79.4;0.0;8.1;10.5;39.5;17;49;25.8;-19.0;9;37;19.6;-27.5;0;0;0
