PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
833;8;8;30;5;11;8;21;0;1;0;0;1;0;26;12;9;10;67;62;61;42;21673;1850;218;104.1;3.5;2.2;29.2;27.7;273;259;51.3;1.0;193;194;49.9;0.7;0;3;3
837;216;216;32;9;12;9;40;3;1;0;0;2;0;48;35;16;25;66;58;73;55;26027;2056;5625;103.0;3.5;2.2;27.9;23.5;328;315;51.0;-3.8;223;206;52.0;-3.7;1;104;46
838;19;19;33;8;8;5;25;0;0;0;0;3;1;39;12;12;12;68;64;66;43;25627;2110;188;103.2;2.8;2.1;26.0;27.8;311;326;48.8;0.1;209;235;47.1;-2.1;2;93;58
840;20;20;32;3;10;13;16;0;0;1;1;0;0;24;9;10;9;61;58;60;23;21338;134;1604;103.7;3.4;1.7;26.8;19.1;276;203;57.6;-1.8;191;129;59.7;-1.3;0;36;8
843;23;23;33;7;4;-2;27;1;0;0;0;1;0;50;18;13;15;64;60;66;79;24920;1016;2129;96.3;2.7;3.0;33.5;25.4;413;323;56.1;1.6;277;205;57.5;2.9;1;16;9
850;220;220;32;8;11;-2;24;0;1;0;0;0;0;34;22;18;8;64;57;65;59;23611;3214;1676;100.5;3.0;3.2;25.8;28.4;272;315;46.3;-1.9;192;218;46.8;-1.3;0;272;125
854;18;18;32;0;8;0;6;0;0;0;0;0;0;34;12;7;7;60;55;60;23;16950;385;51;103.5;2.1;2.1;20.4;30.8;179;241;42.6;-7.3;102;170;37.5;-11.2;0;0;0
855;17;17;31;9;12;4;12;2;1;0;0;0;0;43;30;15;14;71;70;66;69;26823;2060;0;100.9;3.5;2.8;29.8;26.2;431;335;56.3;0.7;261;233;52.8;-3.3;1;9;4
856;16;16;30;1;2;-14;20;0;1;0;0;0;0;33;12;21;45;63;55;70;49;31111;2585;3433;94.8;0.9;2.5;26.8;29.5;405;428;48.6;-1.8;284;296;49.0;-1.2;0;0;0
862;21;21;15;0;1;-2;21;0;1;0;0;1;1;14;2;8;19;62;54;71;13;14279;433;1744;98.4;1.3;1.8;29.5;30.3;181;181;50.0;0.5;132;139;48.7;1.1;0;0;0
866;9;9;32;1;3;-10;16;0;1;0;0;0;0;20;8;17;13;57;52;62;20;15526;741;306;94.7;1.2;3.2;20.2;29.4;152;232;39.6;-2.5;99;150;39.8;-1.3;0;4;3
867;220;220;21;0;6;3;22;0;0;0;1;1;0;24;11;11;32;63;51;71;31;20601;423;2574;100.7;3.1;2.6;30.8;27.6;271;272;49.9;-0.8;198;185;51.7;0.7;0;0;0
881;17;17;27;1;4;-1;6;0;0;0;1;0;0;21;9;10;6;58;52;62;21;11273;10;1558;98.4;1.6;2.2;24.3;27.5;122;145;45.7;-11.3;91;100;47.6;-8.3;1;4;2
885;12;12;31;0;7;-4;22;0;0;0;1;0;0;44;10;26;55;64;51;73;21;29112;746;4263;98.5;2.0;2.8;23.9;28.9;349;398;46.7;-1.9;227;270;45.7;-1.7;0;1;1
892;19;19;8;0;0;-3;9;0;0;0;0;1;0;15;5;4;3;59;52;67;10;5549;0;0;93.7;0.6;2.6;18.8;26.6;52;71;42.3;-1.2;39;48;44.8;1.1;0;0;0
894;8;8;33;1;6;5;19;0;0;0;0;3;1;12;17;12;4;59;53;65;23;19280;478;1960;103.8;2.1;1.1;25.0;25.6;225;215;51.1;0.8;151;164;47.9;-1.5;0;245;111
908;11;11;30;5;12;-1;44;2;5;0;0;4;0;47;22;19;18;74;68;76;59;23357;8706;4402;99.8;2.3;2.5;29.7;31.0;369;322;53.4;3.3;213;232;47.9;0.7;0;98;56
913;5;5;31;3;3;-7;27;0;0;0;0;1;0;25;15;13;11;58;54;62;34;19514;859;3248;99.2;2.4;3.5;24.2;32.8;222;301;42.4;-6.4;157;216;42.1;-5.7;1;11;6
914;12;12;31;3;9;-3;45;0;2;0;0;3;0;84;33;14;24;67;58;73;46;24566;1200;3477;98.0;1.8;2.2;25.6;24.9;305;292;51.1;4.1;209;197;51.5;5.9;0;24;17
922;16;16;30;6;12;0;27;1;0;0;0;1;0;29;25;10;15;63;59;65;63;20150;2996;1937;98.2;3.4;3.4;30.2;26.1;265;267;49.8;0.0;187;170;52.4;3.5;0;159;69
13505;23;23;30;11;11;1;18;6;7;2;0;0;0;26;22;25;14;67;57;79;35;18212;9908;1215;97.7;2.0;2.4;29.5;26.3;243;223;52.1;-3.5;174;144;54.7;-0.6;1;394;191
941;12;12;15;2;4;-2;8;1;3;0;0;0;0;11;6;0;1;62;58;63;12;5281;2801;157;95.8;0.7;2.0;25.9;30.0;74;69;51.7;4.2;42;53;44.2;-2.9;0;0;0
951;217;217;33;10;20;-3;37;2;9;0;0;1;0;79;32;10;17;70;62;75;120;28174;9048;356;99.3;3.1;2.7;30.5;25.0;391;351;52.7;3.6;274;227;54.7;6.7;2;36;15
