PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
13598;24;24;7;0;1;0;2;0;0;0;0;0;0;7;2;2;1;62;56;60;6;3509;99;370;102.1;1.0;1.0;18.5;29.8;38;47;44.7;-6.1;21;33;38.9;-15.7;0;3;2
13600;22;22;7;4;1;4;2;0;0;1;0;0;0;8;4;2;3;66;64;66;16;5559;9;433;107.4;4.5;2.6;27.8;29.1;55;73;43.0;-5.0;46;51;47.4;-1.0;0;7;4
13602;12;12;7;1;1;2;5;0;0;0;0;1;1;8;2;1;7;56;51;59;10;6594;69;740;101.0;4.4;3.3;36.0;29.5;107;86;55.4;4.2;77;60;56.2;6.2;0;0;0
13604;224;224;7;0;1;0;19;0;0;0;0;1;1;3;1;2;5;63;53;69;3;3345;198;718;99.7;1.1;1.1;26.9;24.8;49;41;54.4;7.5;34;28;54.8;7.9;0;55;23
13613;0;0;7;0;2;2;11;0;0;0;0;1;0;9;1;2;16;62;53;72;5;6927;175;550;100.6;3.6;2.6;31.7;23.9;105;90;53.8;-3.8;70;55;56.0;-0.5;0;0;0
13615;23;23;7;2;3;6;2;0;0;0;0;0;0;8;3;5;5;64;57;70;15;5603;178;0;110.7;5.1;1.3;29.6;19.3;75;64;54.0;0.8;53;36;59.6;6.0;0;0;0
13625;19;19;4;0;2;2;0;0;0;0;1;0;0;2;0;1;0;64;58;65;9;2786;85;344;104.5;1.3;0.0;28.4;24.5;40;32;55.6;14.6;28;25;52.8;8.4;0;37;13
13626;18;18;7;1;1;-4;4;1;0;0;0;0;0;9;1;5;3;62;54;69;13;5050;521;506;84.1;0.7;3.6;35.6;20.0;66;48;57.9;4.2;55;31;64.0;11.5;0;74;39
13627;15;15;4;1;0;-2;0;0;0;0;0;0;0;5;0;0;3;61;56;67;4;4406;238;995;100.2;0.8;1.6;18.8;39.2;46;72;39.0;-2.2;31;56;35.6;-5.1;1;0;0
13628;220;220;4;0;1;1;7;0;0;0;1;1;0;1;1;4;11;72;51;87;1;3963;69;369;100.7;0.9;0.9;22.7;27.3;40;60;40.0;-2.9;28;33;45.9;4.4;0;0;0
