PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
1861;1990;18;9999;4;0;1;4;1;0;0;0;1;68;0;6;20;7;13;4;3;1;1810;0;780;0;0
1861;1991;26;9999;5;1;2;2;-1;0;0;0;0;64;1;3;3;2;15;6;0;1;4104;671;256;0;0
1862;1989;0;9999;5;6;12;2;1;3;3;0;0;35;0;6;0;0;16;0;2;7;6056;831;380;0;0
1862;1989;0;0;6;0;3;12;4;0;0;0;1;66;0;4;0;0;9;1;2;11;4366;12;576;3;2
1862;1992;18;0;7;0;3;18;-5;0;0;0;1;62;0;4;0;0;11;5;6;12;6895;425;1056;2;0
1862;1993;18;0;7;0;3;42;0;0;0;0;0;61;0;6;0;0;13;3;3;17;8487;279;781;4;1
1862;1994;18;0;7;0;2;30;-3;0;1;0;0;54;0;5;0;0;4;0;1;14;6522;156;976;4;2
1862;1995;18;0;7;0;1;12;-3;0;0;0;0;65;0;5;0;0;10;2;7;12;6644;155;1274;2;1
1862;1996;18;0;7;1;3;5;0;0;0;0;1;62;0;11;0;0;7;3;4;14;7682;45;500;1;0
1863;1989;3;0;6;3;2;6;0;0;1;0;0;63;0;10;50;19;13;5;4;2;6083;1448;0;1;0
1863;1990;3;0;6;0;1;2;-3;0;0;0;0;63;0;1;49;24;8;5;3;6;5167;4;577;1;0
1863;1992;5;0;7;2;0;0;-6;0;0;0;0;58;0;9;64;27;3;4;1;6;5162;9;388;0;0
1863;1993;5;0;7;2;3;0;3;0;0;0;0;61;0;6;60;32;5;6;6;2;3530;42;171;0;0
1863;1994;5;0;7;2;2;6;4;1;0;0;0;62;1;13;70;39;4;6;2;2;5424;381;0;0;0
1863;1995;18;0;7;0;2;0;-3;0;0;0;0;59;0;5;59;27;10;2;2;1;4027;216;180;0;0
1864;1990;3;9999;4;1;2;0;1;0;2;0;0;70;0;10;44;14;6;3;3;1;4027;889;221;0;0
1864;1991;3;0;7;6;6;10;6;1;0;0;0;75;0;21;110;63;10;5;2;3;6517;2139;139;0;0
1864;1992;3;0;7;5;4;0;3;0;3;0;0;71;1;18;110;49;6;5;4;3;6288;1759;72;0;0
1864;1993;3;0;7;7;8;8;8;2;2;0;0;76;0;23;116;65;11;6;5;1;5962;1528;49;0;0
1864;1994;3;0;7;4;4;11;8;0;0;0;0;67;0;13;102;51;5;6;2;2;5620;1798;4;1;0
1864;1995;3;0;7;4;3;11;5;0;0;0;0;70;0;15;99;47;7;2;4;4;5823;1459;88;1;0
1864;1996;3;0;7;2;3;6;4;1;2;0;0;70;0;26;106;42;10;3;4;1;5393;2252;30;0;0
1864;1997;3;0;7;4;6;4;1;3;1;0;0;73;0;12;126;60;9;2;8;3;5544;1808;19;0;0
1864;1998;3;0;7;1;4;2;-1;1;2;0;0;72;0;16;104;50;8;3;4;2;4431;3619;102;0;0
1865;1991;15;9999;5;1;1;4;0;0;0;0;0;65;0;8;0;0;10;2;1;8;5845;106;660;0;0
1865;1991;15;0;7;0;3;5;0;0;0;0;0;56;0;5;0;0;7;2;1;14;7653;127;562;1;0
1865;1992;3;0;7;1;3;11;2;1;0;0;0;69;0;15;0;0;16;1;4;7;7014;1897;177;1;0
1865;1993;3;0;5;3;4;12;7;3;3;0;0;67;0;13;0;0;5;0;0;7;3705;797;346;2;1
1865;1994;3;0;7;1;6;38;4;1;3;0;0;69;1;13;0;0;7;3;4;12;6817;1556;439;2;2
1865;1995;3;0;7;0;2;34;2;0;0;0;0;59;0;17;0;0;5;2;1;9;6995;559;325;4;1
1865;1996;3;0;7;1;2;14;2;0;1;0;0;66;0;3;0;0;8;1;3;13;7189;457;581;2;2
