PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2833;1954;9;0;7;1;2;8;-2;0;0;0;1;59;1;11;0;0;8;1;9;14;6962;334;508;1;0
2833;1955;9;0;7;0;0;4;0;0;0;0;0;69;0;8;0;0;11;3;2;18;6591;245;1193;0;0
2833;1956;9;0;7;0;4;15;3;0;0;0;0;56;0;5;0;0;4;1;4;9;6546;67;299;1;0
2833;1957;9;0;7;1;0;13;1;0;0;1;0;66;0;10;0;0;11;4;2;15;6493;435;1383;1;0
2833;1958;9;0;7;0;3;17;-5;0;2;0;0;69;0;7;0;0;8;2;2;28;6402;859;818;3;1
2833;1959;9;0;6;1;3;15;-2;1;2;0;0;71;1;10;0;0;9;0;10;14;5317;1658;1828;1;0
2833;1960;9;0;7;0;3;7;2;0;0;0;0;73;0;14;0;0;17;6;9;12;6980;201;1028;1;1
2833;1961;9;0;7;2;9;8;3;0;6;0;1;75;0;15;0;0;11;2;10;14;6698;2056;857;0;0
2833;1962;9;0;7;0;0;4;-6;0;0;0;0;63;0;7;0;0;9;2;6;18;7125;110;1455;0;0
2940;1947;3;9999;5;0;0;0;-1;0;0;0;0;58;0;3;8;5;8;0;1;1;2681;104;128;0;0
2940;1948;3;9999;5;1;1;2;4;0;0;0;0;58;0;5;33;20;2;3;1;0;3109;111;499;0;0
2940;1949;3;9999;5;1;1;0;-1;0;0;0;0;61;1;6;47;25;6;3;3;0;4693;502;141;0;0
2940;1950;3;0;7;2;0;2;-4;0;0;0;0;61;0;14;5;3;5;8;4;5;6588;206;113;0;0
2940;1951;3;0;1;1;0;0;0;1;0;0;0;66;0;8;19;8;1;1;1;0;978;160;0;0;0
2940;1952;3;0;3;1;2;0;1;0;0;0;0;69;0;12;5;4;6;1;0;2;3091;317;13;0;0
2940;1956;8;0;4;0;1;0;-3;0;0;0;0;63;0;6;16;8;5;3;3;5;3741;264;119;0;0
2940;1957;8;0;2;0;0;4;-1;0;0;0;0;58;0;0;1;0;2;1;1;2;1387;0;0;0;0
2952;1947;8;9999;5;0;0;2;-2;0;0;0;0;61;0;3;20;11;7;6;3;1;3499;280;716;0;0
2952;1948;8;9999;5;0;0;0;0;0;0;0;0;62;0;2;42;23;5;2;4;2;4830;0;310;0;0
2952;1949;8;9999;5;2;1;2;2;0;0;2;0;60;0;8;52;25;6;7;2;0;3926;96;702;0;0
2952;1950;8;0;7;2;2;0;6;0;0;0;0;63;0;6;58;31;5;1;0;5;3244;0;1054;0;0
2952;1951;8;0;7;0;3;0;0;0;0;0;0;61;0;6;106;58;10;10;5;2;6389;32;1007;0;0
2952;1952;8;0;4;1;0;0;0;0;0;0;0;60;0;5;52;25;2;3;3;0;3571;0;37;0;0
2952;1953;8;0;2;0;1;0;2;0;0;0;0;62;0;2;19;11;0;2;1;2;2093;137;29;0;0
2952;1954;8;0;7;3;4;2;7;0;0;0;0;70;0;17;85;47;4;7;6;5;6096;313;1134;0;0
2952;1955;8;0;7;0;1;2;-3;0;0;0;0;67;0;12;107;66;6;11;3;6;6673;185;1131;0;0
2952;1956;8;0;3;1;0;2;-1;0;0;0;0;68;0;4;49;30;4;5;1;3;2606;68;483;0;0
2952;1957;8;0;7;2;5;0;2;0;0;0;0;58;0;11;78;39;3;1;2;1;5688;72;406;0;0
2952;1959;8;0;5;0;1;0;-1;0;0;0;0;48;0;0;7;3;0;1;0;0;1102;0;0;0;0
2966;1947;3;9999;5;0;1;4;0;0;0;0;0;59;0;3;0;0;9;4;2;0;2777;95;0;0;0
2966;1948;3;9999;5;0;0;2;1;0;0;0;0;57;0;0;1;1;6;1;1;0;3348;0;16;0;0
2966;1949;3;9999;5;1;1;19;-4;1;0;0;0;62;0;3;5;4;10;7;3;0;4545;344;161;1;1
2966;1950;3;9999;5;2;1;0;1;0;0;0;0;70;1;9;4;3;17;4;2;0;5268;745;43;0;0
2966;1950;3;0;4;1;0;2;2;0;0;0;0;61;0;3;0;0;4;1;2;1;1905;30;432;0;0
2966;1951;3;0;5;1;1;28;1;0;1;0;0;67;0;5;0;0;8;2;3;2;3048;72;127;2;1
2966;1952;3;0;7;1;1;13;-1;0;0;0;0;66;0;8;12;4;20;5;6;1;6666;114;636;1;1
2966;1953;3;0;7;1;6;11;7;0;0;0;0;68;1;23;0;0;14;6;2;3;7543;21;435;1;1
2966;1955;0;0;7;3;4;4;6;0;0;0;0;67;1;13;2;1;15;5;1;3;6883;121;167;0;0
2966;1956;0;0;7;4;5;4;3;1;0;0;0;69;1;25;4;2;22;6;2;3;5864;522;587;0;0
2966;1957;0;0;7;1;0;2;-3;0;0;0;0;62;0;9;2;2;14;3;3;2;3314;292;196;0;0
2966;1958;0;0;7;1;0;24;0;0;0;0;0;65;0;10;0;0;13;4;1;5;5444;22;46;2;0
2966;1959;0;0;7;3;1;6;3;0;0;0;0;74;2;19;3;1;26;7;4;4;6490;520;568;0;0
