PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
5678;122;122;5;0;7;5;0;0;0;0;0;0;0;9;4;0;2;65;65;60;6;4499;0;495;114.8;7.2;3.2;22.4;18.4;41;38;51.9;-7.4;31;28;52.5;-5.8;0;13;5
5458;120;120;5;3;1;-3;2;0;0;0;0;0;0;3;5;5;3;57;53;62;7;5387;35;71;99.8;3.3;5.3;16.0;25.4;38;54;41.3;-2.5;30;40;42.9;-0.9;1;51;25
5265;0;0;4;2;7;10;2;0;0;0;0;0;0;7;5;1;1;67;69;63;7;4549;52;0;119.9;9.5;1.6;34.0;19.8;80;44;64.5;6.4;47;29;61.8;2.6;0;6;3
4767;122;122;5;0;0;0;2;0;0;0;0;0;0;5;1;1;1;49;51;51;2;5514;151;455;93.5;3.3;3.3;17.6;13.1;36;37;49.3;-10.8;27;25;51.9;-6.4;0;0;0
4768;3;3;6;1;1;-2;0;0;0;0;0;0;0;5;2;4;16;60;51;67;6;6034;0;523;93.3;2.4;3.6;32.8;25.7;106;97;52.2;5.2;71;54;56.8;7.5;0;0;0
5461;10;10;6;1;2;-3;2;0;0;0;0;0;0;9;4;2;2;74;70;56;19;6318;132;0;94.3;2.8;4.6;30.2;30.2;122;99;55.2;5.8;64;70;47.8;-1.0;1;1;1
4772;10;10;2;0;0;-2;0;0;0;0;0;0;0;0;2;3;9;64;49;75;1;2039;0;3;90.9;1.8;5.3;26.5;33.5;29;44;39.7;-16.5;16;25;39.0;-22.0;0;0;0
4972;122;122;5;0;3;5;0;0;0;0;1;0;0;4;0;0;6;60;61;59;6;5084;27;65;104.0;5.7;2.8;28.3;17.7;59;41;59.0;3.1;44;31;58.7;3.5;0;0;0
5107;0;0;4;2;1;9;4;0;0;0;0;0;0;4;0;1;9;75;70;73;6;4659;425;175;127.9;7.7;0.8;24.0;17.8;65;46;58.6;-3.4;35;27;56.5;-5.4;1;0;0
5473;0;0;4;0;1;1;2;0;0;0;0;0;0;4;1;1;3;66;64;60;4;3349;0;123;105.5;2.1;1.1;20.4;21.5;33;33;50.0;-13.6;22;22;50.0;-13.1;0;3;2
5475;0;0;4;2;4;9;0;1;0;0;0;0;0;1;3;4;4;75;70;78;11;4479;494;44;119.7;8.0;0.8;32.1;15.3;74;41;64.3;5.8;43;23;65.2;7.4;0;54;32
5109;9;9;4;0;0;-4;2;0;0;0;0;0;0;3;3;2;2;60;54;67;4;4770;66;33;90.2;0.8;3.8;20.4;27.9;42;64;39.6;0.5;31;42;42.5;4.2;0;56;27
5269;10;10;4;1;0;4;4;0;0;0;0;0;0;4;0;1;5;62;56;67;5;3857;0;115;111.4;4.7;0.9;33.6;37.3;75;64;54.0;3.3;45;50;47.4;1.8;1;0;0
5694;122;122;5;1;5;1;2;0;0;1;0;0;0;5;1;0;1;74;76;56;4;4554;789;188;96.4;4.7;4.7;19.0;16.6;34;27;55.7;-1.8;26;24;52.0;-6.2;0;1;0
