Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0;SQ1;SQ2;SQ3;SQ4
10216;5287;118;79.0017;78.185;67.397;1;1;2;2;0;0;0;0;0;0;22;1235;105;57;1073;5;1;83.3;7;5;1;0;3;4;2;0;16;9;3;2;4;7;1;0;8;6;8;22;15;19;0;1;1;0;0
10216;5703;118;65.6386;60.431;80.136;0;0;0;1;0;3;4;2;0;0;25;1423;237;142;1044;0;0;0;8;4;2;1;3;6;0;0;15;10;2;1;4;5;3;0;9;5;8;22;15;19;2;2;0;0;0
10216;6189;118;62.4067;55.581;70.056;0;1;2;5;0;0;0;1;0;1;20;1197;186;231;779;0;0;0;7;5;1;0;3;0;2;0;16;9;3;2;4;11;1;0;8;9;5;22;15;19;0;4;1;0;0
10216;5715;118;70.51;66.445;76.608;0;0;0;3;0;1;5;4;0;0;25;1290;133;147;1009;0;0;0;7;5;2;2;3;6;0;0;16;9;2;0;4;5;3;0;5;3;7;22;15;19;0;2;2;0;0
10216;5957;121;69.1577;60.8;81.312;0;0;0;5;0;0;0;3;0;2;17;1208;183;0;1024;0;1;0.0;7;5;0;3;5;4;0;0;7;18;2;1;6;3;0;3;8;7;5;19;15;22;0;0;2;0;3
10216;5723;118;64.1144;59.47;75.867;0;0;1;0;0;0;5;3;1;0;16;882;16;152;714;1;1;50.0;7;3;2;0;3;1;1;0;16;11;2;2;4;10;2;0;6;3;2;22;15;19;0;0;0;0;0
10216;4823;121;48.8143;48.3;48.9;0;0;-1;0;0;1;0;1;0;1;20;1024;0;96;928;0;0;0;2;6;0;3;4;1;0;1;12;17;2;1;7;6;0;2;4;5;5;19;15;22;0;1;0;0;0
10218;4040;10;63.3899;66.025;47.2;0;0;-2;1;1;0;2;0;2;0;16;1082;33;0;1049;0;0;0;5;12;2;0;3;3;1;3;15;16;1;1;9;13;1;4;1;5;10;15;20;16;0;1;0;0;1
10218;4044;0;49.1;52.477;48.1;0;0;-1;0;0;1;0;1;1;0;18;1113;0;226;887;0;0;0;3;3;1;1;5;3;1;2;25;17;0;2;11;9;6;0;2;8;3;16;20;15;1;0;0;0;0
10218;4349;0;63.451;58.14;50;0;0;-1;1;0;0;0;3;0;1;13;851;0;81;770;0;0;0;6;5;0;1;3;4;0;1;22;15;1;2;13;8;7;1;1;7;1;16;20;15;0;0;0;1;0
10218;4146;0;86.0637;77.9;87.846;0;1;1;2;1;1;5;3;3;1;15;1056;31;0;1024;0;0;0;9;7;1;1;4;6;2;1;19;13;0;2;12;6;5;1;3;7;2;16;20;15;1;0;3;0;0
10218;4729;10;61.2753;55.29;67.034;0;0;-2;3;0;0;0;1;2;2;19;1167;241;13;912;0;0;0;9;7;1;0;3;6;0;2;11;21;2;1;9;10;2;5;7;8;3;15;20;16;0;0;0;1;2
10218;5854;0;47.5429;52.186;46.5;0;0;1;0;0;0;0;2;0;0;20;1030;11;25;994;0;0;0;8;4;1;0;4;5;2;1;20;16;0;3;12;7;5;1;3;7;3;16;20;15;0;0;0;0;0
10218;5058;10;64.521;60.705;68.607;0;1;0;5;0;1;0;1;1;1;14;1167;0;24;1143;0;0;0;7;5;0;0;2;7;1;1;13;23;3;1;10;9;1;6;4;5;6;15;20;16;0;3;0;2;1
10218;4355;10;43;52.06;31.8;0;0;-4;1;0;1;0;0;0;0;25;976;74;86;815;4;8;33.3;5;14;0;0;2;3;0;4;15;14;3;1;10;13;2;3;5;6;3;15;20;16;1;1;0;0;0
10218;4060;0;87.74;79.42;90.992;1;1;2;5;0;2;2;4;2;0;18;1206;132;72;1001;0;1;0.0;12;7;0;1;6;5;3;1;16;13;1;2;10;7;4;1;7;6;6;16;20;15;2;1;2;1;1
10218;4941;0;82.283;72.01;93.412;1;0;2;6;0;0;4;3;2;1;15;1121;74;46;1000;0;0;0;11;3;0;1;6;2;2;0;17;17;1;2;10;10;5;2;8;3;3;16;20;15;0;2;3;0;1
10218;5075;0;81.962;81.13;66.913;2;1;2;3;0;0;0;0;1;1;18;1185;106;0;1079;8;7;53.3;8;10;1;1;4;4;3;1;20;10;0;2;12;8;4;1;3;7;5;16;20;15;0;0;1;1;1
10218;5078;10;68.48;60.61;84.458;1;0;1;1;0;0;0;1;1;2;29;1368;231;35;1101;11;10;52.4;6;4;0;0;4;6;1;0;14;24;3;1;8;10;1;7;8;6;8;15;20;16;0;0;0;1;0
10218;4747;10;54.9846;52.44;49.1;0;0;-2;1;0;0;0;1;1;0;8;389;0;7;382;0;1;0.0;1;3;1;0;1;3;0;2;19;25;2;1;11;13;2;5;2;4;0;15;20;16;0;0;1;0;0
10218;4367;10;43.9143;52.574;36.2;0;0;-1;2;0;0;0;0;0;0;14;1104;15;65;1023;0;0;0;7;5;1;0;3;6;1;2;13;23;2;1;9;10;1;5;4;6;2;15;20;16;0;1;0;1;0
10218;4158;10;63.69;59.655;69.552;0;0;-4;1;0;3;0;4;3;0;16;1168;20;47;1100;0;0;0;9;8;1;0;3;4;0;4;11;20;2;1;9;12;2;3;7;5;4;15;20;16;2;1;1;0;0
10218;4756;0;72.325;58.685;84.168;0;2;4;1;0;1;0;2;0;1;21;1479;77;163;1237;0;0;0;10;10;0;0;5;5;4;0;18;10;1;3;11;7;3;2;5;7;10;16;20;15;1;0;1;0;0
10218;5248;10;48.0857;59.073;34.8;0;0;-4;0;0;2;0;4;0;0;17;1141;0;59;1082;0;0;0;8;13;0;0;5;3;0;4;12;15;3;1;7;13;2;3;4;7;6;15;20;16;1;1;0;0;0
10218;4160;0;68.86;66.542;73.206;0;2;2;4;0;3;0;0;0;0;20;1153;16;15;1122;0;0;0;14;8;0;2;5;4;2;0;14;12;1;1;11;8;5;2;8;7;5;16;20;15;1;5;1;0;0
10218;3328;0;66.8444;63.175;64.251;0;1;1;0;0;0;0;1;0;1;10;667;45;31;590;1;1;50.0;2;5;0;0;3;3;1;0;26;15;1;3;13;9;6;2;1;4;5;16;20;15;0;0;0;0;0
10218;4957;10;68.002;56.454;88.2;0;0;1;1;0;4;7;1;2;0;15;1194;134;82;977;0;0;0;5;9;2;1;4;8;2;1;15;19;1;0;8;8;0;6;1;7;6;15;20;16;2;3;0;0;0
