PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
4360;236;25;2;1;0;2;0;0;0;1;0;0;0;2;1;0;1;60;55;61;1;593;0;484;125.0;6.1;0.0;24.3;30.4;10;9;52.6;8.6;4;7;36.4;-7.8;0;19;8
4361;11;11;19;1;6;-10;14;0;0;0;0;0;0;38;4;15;2;65;62;61;2;17308;253;2139;100.9;2.1;4.2;6.9;14.1;40;77;34.2;-1.9;38;73;34.2;-2.5;0;0;0
4363;19;19;26;0;10;8;11;0;0;0;1;1;0;28;3;5;37;58;54;62;29;20491;376;4919;99.7;4.2;3.0;37.6;26.0;340;279;54.9;-3.7;246;184;57.2;-1.0;0;0;0
4367;236;25;3;0;1;0;0;0;1;0;0;0;0;0;0;1;0;61;60;55;7;1796;388;53;99.0;2.0;2.0;30.1;26.1;29;29;50.0;-5.0;23;21;52.3;-2.2;0;20;15
4370;223;9;28;1;9;-3;13;0;1;0;0;1;0;39;14;4;26;70;52;72;42;26915;1587;4042;99.8;3.2;3.5;29.4;31.4;408;417;49.5;3.4;308;310;49.8;3.0;1;0;0
4372;10;10;17;0;1;-4;8;0;0;0;0;0;0;19;4;8;6;62;55;69;18;7173;0;3198;94.2;1.5;3.5;22.6;28.1;77;100;43.5;-10.4;51;63;44.7;-10.0;0;5;1
4374;216;10;8;0;3;-1;6;0;1;0;0;0;0;8;2;1;4;69;64;69;20;7324;1132;803;95.5;2.5;2.9;27.0;21.6;106;98;52.0;-4.0;80;66;54.8;-1.7;0;123;68
4385;226;0;29;8;9;-11;40;1;3;0;0;4;2;35;15;7;20;60;57;57;49;24850;3072;809;101.6;1.9;3.3;20.1;43.0;294;506;36.8;-1.6;206;393;34.4;-2.9;0;36;16
4389;218;14;13;2;4;-1;4;2;4;0;0;0;0;2;5;4;4;57;57;56;22;5565;2774;162;99.7;2.6;3.2;27.2;33.0;76;93;45.0;-5.3;61;70;46.6;-2.8;0;105;44
4393;223;223;19;7;9;-9;4;2;2;0;0;0;0;25;6;15;15;66;63;63;44;16419;2517;610;96.3;2.6;4.2;30.7;34.0;249;268;48.2;3.2;193;204;48.6;3.3;2;250;130
