PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2779;1984;291;12;13;4;3;2;-6;0;1;0;0;65;0;41;0;0;6;6;3;14;15502;1884;530;0;0
2781;1986;305;12;5;0;4;0;3;0;0;0;0;55;0;6;41;21;4;0;0;0;3081;0;57;0;0
2781;1981;254;10;4;1;1;0;1;0;0;0;0;63;1;9;10;3;2;0;1;4;3272;612;0;0;0
2781;1980;224;9;9;1;6;0;-1;0;1;0;0;65;0;20;136;69;10;0;4;9;10694;671;691;0;0
2784;1984;286;12;6;0;1;0;1;0;0;0;0;84;0;11;114;54;9;6;5;6;7022;78;838;0;0
2784;1981;279;0;5;1;0;0;1;0;0;0;0;58;1;5;10;5;4;5;1;2;2985;0;54;0;0
2786;1983;256;10;1;1;1;0;0;1;0;0;0;60;0;3;14;7;1;1;0;1;922;100;0;0;0
2790;1981;279;0;5;2;4;8;0;0;0;0;0;64;0;11;0;0;10;0;1;11;4934;867;77;0;0
2790;1983;279;0;4;1;0;2;-6;0;0;0;0;56;0;6;0;0;5;1;4;7;5323;153;185;0;0
2790;1984;279;0;4;0;0;4;-2;0;0;0;0;60;0;5;0;0;1;0;1;8;5071;44;175;0;0
2790;1985;279;0;15;2;5;7;5;0;0;0;0;61;1;17;0;0;14;3;8;16;14866;16;395;1;1
2790;1986;279;0;4;0;0;2;-2;0;0;0;0;58;0;12;0;0;7;1;2;7;4396;632;344;0;0
2791;1986;9;0;5;0;0;0;-3;0;0;0;0;52;0;1;2;0;5;0;0;2;2181;0;0;0;0
2791;1980;223;9;2;1;0;0;2;0;0;0;0;58;0;1;1;1;1;0;0;0;705;0;104;0;0
2791;1982;223;9;4;1;1;0;3;0;0;0;0;65;0;6;12;6;3;1;1;7;4865;42;19;0;0
2791;1983;223;9;5;1;3;0;-3;1;2;0;0;66;0;16;2;1;11;5;1;2;5267;1003;0;0;0
2791;1985;9;0;7;1;0;2;-1;0;0;0;0;65;0;9;2;1;12;3;1;4;4460;190;81;0;0
2793;1986;218;9;5;1;3;2;-6;1;1;0;0;59;0;8;6;3;5;1;0;1;6171;746;51;0;0
