PlayerId;Year;Team Id;League Id;GP;GS;Min;W;L;T/OL;ENG;SO;GA;SA;GR
3856;1984;186;3;36;34;126262;13;15;8;2;0;140;1027;57
3856;1983;186;3;25;24;81422;9;13;3;2;0;103;711;56
3856;1982;186;3;29;28;97672;15;13;1;1;0;100;833;62
3856;1981;179;6;27;25;93882;19;8;0;1;0;116;790;60
3856;1980;179;6;30;30;103977;20;9;1;1;0;136;850;52
3856;1979;179;6;23;20;76486;19;2;2;0;0;83;618;49
3879;1986;186;3;1;1;3600;0;1;0;0;0;4;29;47
3879;1985;186;3;33;31;107603;16;14;3;3;0;124;905;54
3879;1984;186;3;32;31;112935;19;9;4;4;0;114;977;56
3879;1983;186;3;41;40;138396;20;16;5;2;0;169;1171;56
3879;1979;179;6;27;25;87261;13;12;2;3;0;153;746;46
3879;1980;179;6;25;25;87775;13;9;3;2;0;125;699;50
3879;1981;179;6;27;27;93527;18;9;0;1;0;131;763;56
3879;1982;186;3;26;22;83138;11;11;4;2;0;99;684;50
3889;1986;186;3;1;1;3600;0;1;0;0;0;5;37;63
3889;1985;186;3;24;23;81779;6;13;5;1;0;109;682;54
3889;1984;186;3;38;37;128729;18;18;2;1;0;143;1064;53
3889;1983;186;3;33;31;101505;12;19;2;4;0;137;874;54
3889;1982;186;3;31;31;108746;14;14;3;2;0;123;892;52
3889;1981;180;6;27;24;88787;15;12;0;0;0;131;754;58
3889;1980;180;6;29;24;96904;18;8;3;3;0;138;802;49
3889;1979;180;6;16;15;49981;9;6;1;1;0;77;421;47
3890;1985;186;3;29;27;100172;15;12;2;3;0;110;844;57
3890;1984;186;3;27;26;87756;13;12;2;3;0;105;757;54
3890;1983;186;3;29;28;102886;14;15;0;2;0;111;870;57
3890;1982;186;3;34;31;114079;17;15;2;2;0;118;998;54
3890;1981;179;6;26;25;90287;13;10;3;4;0;122;725;62
3890;1980;179;6;25;24;87376;16;9;0;1;0;115;731;50
3890;1979;179;6;26;22;77584;15;11;0;0;0;123;609;49
3924;1986;186;3;2;2;6271;1;1;0;0;0;4;47;59
3924;1985;186;3;24;23;80092;16;8;0;0;0;77;644;57
3924;1984;186;3;28;26;97044;15;8;5;3;0;106;838;55
3924;1983;186;3;29;29;104098;15;8;6;0;0;107;887;54
3924;1982;186;3;30;29;100725;18;11;1;4;0;110;811;54
3924;1981;180;6;21;21;69609;9;11;1;2;0;99;575;55
3924;1980;180;6;25;20;78917;15;7;3;1;0;118;670;50
3924;1979;180;6;23;22;76426;11;9;3;1;0;108;659;47
3930;1985;186;3;39;38;123607;21;16;2;1;0;145;1007;55
3930;1984;186;3;30;28;103066;17;10;3;1;0;100;845;56
3930;1983;186;3;33;33;118087;14;13;6;5;0;122;989;53
3930;1982;186;3;32;29;107990;20;9;3;1;0;116;915;52
3930;1981;180;6;27;26;94948;14;12;1;3;0;123;782;55
3930;1980;180;6;20;17;68197;16;4;0;1;0;83;538;51
3930;1979;180;6;24;23;82526;12;10;2;1;0;129;687;49
3956;1985;186;3;34;34;118322;19;12;3;4;0;150;967;56
3956;1984;186;3;33;33;108868;11;18;4;3;0;128;848;57
3956;1983;186;3;28;28;101100;19;6;3;0;0;102;860;52
3956;1982;186;3;29;24;86641;13;16;0;4;0;112;698;56
3956;1981;180;6;38;36;127259;25;11;2;1;0;160;1088;56
3956;1980;180;6;24;24;81430;15;5;4;0;0;109;663;51
3956;1979;180;6;26;26;88959;13;13;0;3;0;127;723;49
3957;1986;186;3;1;1;3600;1;0;0;0;0;4;30;55
3957;1985;186;3;28;27;96891;18;9;1;2;0;90;806;56
3957;1984;186;3;30;29;103941;14;12;4;1;0;106;868;56
3957;1983;186;3;28;28;96262;19;9;0;2;0;85;776;56
3957;1982;186;3;36;33;115771;23;12;1;1;0;134;1008;56
